Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2022-01-09 02:00:00,Australia,Western Australia,AU-WA,176.97,231.44,70.56,70.56,opennem.org.au,false,
2022-01-09 03:00:00,Australia,Western Australia,AU-WA,164.31,218.38,72.6,72.6,opennem.org.au,false,
2022-01-09 04:00:00,Australia,Western Australia,AU-WA,166.35,221.25,71.79,71.79,opennem.org.au,false,
2022-01-09 05:00:00,Australia,Western Australia,AU-WA,165.35,219.62,71.9,71.9,opennem.org.au,false,
2022-01-09 06:00:00,Australia,Western Australia,AU-WA,175.68,232.44,68.69,68.69,opennem.org.au,false,
2022-01-09 07:00:00,Australia,Western Australia,AU-WA,184.9,241.49,66.83,66.83,opennem.org.au,false,
2022-01-09 08:00:00,Australia,Western Australia,AU-WA,206.14,259.9,64.2,64.2,opennem.org.au,false,
2022-01-09 09:00:00,Australia,Western Australia,AU-WA,281.87,334.02,55.17,55.17,opennem.org.au,false,
2022-01-09 10:00:00,Australia,Western Australia,AU-WA,344.75,403.88,41.84,41.84,opennem.org.au,false,
2022-01-09 11:00:00,Australia,Western Australia,AU-WA,377.93,438.92,35.72,35.72,opennem.org.au,false,
2022-01-09 12:00:00,Australia,Western Australia,AU-WA,375.09,435.43,36.1,36.1,opennem.org.au,false,
2022-01-09 13:00:00,Australia,Western Australia,AU-WA,373.79,431.54,37.81,37.81,opennem.org.au,false,
2022-01-09 14:00:00,Australia,Western Australia,AU-WA,370.79,427.96,38.49,38.49,opennem.org.au,false,
2022-01-09 15:00:00,Australia,Western Australia,AU-WA,382.8,443.03,35.56,35.56,opennem.org.au,false,
2022-01-09 16:00:00,Australia,Western Australia,AU-WA,383.71,443.41,35.84,35.84,opennem.org.au,false,
2022-01-09 17:00:00,Australia,Western Australia,AU-WA,377.29,433.38,38.61,38.61,opennem.org.au,false,
2022-01-09 18:00:00,Australia,Western Australia,AU-WA,358.08,412.16,41.62,41.62,opennem.org.au,false,
2022-01-09 19:00:00,Australia,Western Australia,AU-WA,342.72,396.48,43.23,43.23,opennem.org.au,false,
2022-01-09 20:00:00,Australia,Western Australia,AU-WA,340.38,393.9,43.59,43.59,opennem.org.au,false,
2022-01-09 21:00:00,Australia,Western Australia,AU-WA,345.36,397.91,43.97,43.97,opennem.org.au,false,
2022-01-09 22:00:00,Australia,Western Australia,AU-WA,307.35,356.74,51.51,51.51,opennem.org.au,false,
2022-01-09 23:00:00,Australia,Western Australia,AU-WA,234.52,283.39,61.22,61.22,opennem.org.au,false,
2022-01-10 00:00:00,Australia,Western Australia,AU-WA,206.28,255.78,66.26,66.26,opennem.org.au,false,
2022-01-10 01:00:00,Australia,Western Australia,AU-WA,191.16,242.01,69.01,69.01,opennem.org.au,false,
2022-01-10 02:00:00,Australia,Western Australia,AU-WA,189.39,242.86,68.61,68.61,opennem.org.au,false,
2022-01-10 03:00:00,Australia,Western Australia,AU-WA,185.89,239.1,69.32,69.32,opennem.org.au,false,
2022-01-10 04:00:00,Australia,Western Australia,AU-WA,205.81,261.27,65.89,65.89,opennem.org.au,false,
2022-01-10 05:00:00,Australia,Western Australia,AU-WA,250.5,310.61,57.74,57.74,opennem.org.au,false,
2022-01-10 06:00:00,Australia,Western Australia,AU-WA,272.79,331.88,55.72,55.72,opennem.org.au,false,
2022-01-10 07:00:00,Australia,Western Australia,AU-WA,294.9,358.45,49.48,49.48,opennem.org.au,false,
2022-01-10 08:00:00,Australia,Western Australia,AU-WA,341.49,406.0,42.99,42.99,opennem.org.au,false,
2022-01-10 09:00:00,Australia,Western Australia,AU-WA,352.53,420.14,38.19,38.19,opennem.org.au,false,
2022-01-10 10:00:00,Australia,Western Australia,AU-WA,422.56,496.96,24.75,24.75,opennem.org.au,false,
2022-01-10 11:00:00,Australia,Western Australia,AU-WA,449.37,524.32,20.59,20.59,opennem.org.au,false,
2022-01-10 12:00:00,Australia,Western Australia,AU-WA,431.67,500.2,25.83,25.83,opennem.org.au,false,
2022-01-10 13:00:00,Australia,Western Australia,AU-WA,412.7,473.35,32.38,32.38,opennem.org.au,false,
2022-01-10 14:00:00,Australia,Western Australia,AU-WA,402.81,461.84,34.33,34.33,opennem.org.au,false,
2022-01-10 15:00:00,Australia,Western Australia,AU-WA,379.9,435.98,38.26,38.26,opennem.org.au,false,
2022-01-10 16:00:00,Australia,Western Australia,AU-WA,362.58,413.81,42.84,42.84,opennem.org.au,false,
2022-01-10 17:00:00,Australia,Western Australia,AU-WA,342.97,392.42,45.75,45.75,opennem.org.au,false,
2022-01-10 18:00:00,Australia,Western Australia,AU-WA,341.98,392.57,45.16,45.16,opennem.org.au,false,
2022-01-10 19:00:00,Australia,Western Australia,AU-WA,345.23,395.54,45.03,45.03,opennem.org.au,false,
2022-01-10 20:00:00,Australia,Western Australia,AU-WA,342.69,392.11,45.8,45.8,opennem.org.au,false,
2022-01-10 21:00:00,Australia,Western Australia,AU-WA,339.83,389.58,46.0,46.0,opennem.org.au,false,
2022-01-10 22:00:00,Australia,Western Australia,AU-WA,302.04,351.65,51.74,51.74,opennem.org.au,false,
2022-01-10 23:00:00,Australia,Western Australia,AU-WA,257.47,307.6,58.27,58.27,opennem.org.au,false,
2022-01-11 00:00:00,Australia,Western Australia,AU-WA,244.67,296.88,60.82,60.82,opennem.org.au,false,
